,source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
320,Twitter for iPhone,".@SenJohnBarrasso has a Primary on August 21st. He doesn’t need any help because he is absolutely outstanding in every way, but I hope the great people of Wyoming will go out and show their support anyway. John is absolutely top of the line &; has my Complete &; Total Endorsement!",Tue Jul 31 17:13:32 +0000 2018,11266,46768,FALSE,1.02434E+18
321,Twitter for iPhone,"Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders, loves our Military, Vets and Second Amendment. Get out and vote for David on Thursday, August 2nd. He has my Full and Total Endorsement!",Tue Jul 31 17:09:50 +0000 2018,13296,56582,FALSE,1.02434E+18
322,Twitter for iPhone,"The Fake News Media is going CRAZY! They are totally unhinged and in many ways, after witnessing first hand the damage they do to so many innocent and decent people, I enjoy watching. In 7 years, when I am no longer in office, their ratings will dry up and they will be gone!",Tue Jul 31 13:34:47 +0000 2018,24623,102390,FALSE,1.02429E+18
323,Twitter for iPhone,"Will be in Tampa tonight. A big year for @RepDeSantis, who will be a great governor for Florida. Strong on Crime, Borders and our 2nd Amendment. Big help on Tax &; Regulation Cuts. Loves our Military &; our Vets. Has my Full &; Total Endorsement!",Tue Jul 31 12:21:48 +0000 2018,13416,56260,FALSE,1.02427E+18
324,Twitter for iPhone,"I am looking into 3-D Plastic Guns being sold to the public. Already spoke to NRA, doesn’t seem to make much sense!",Tue Jul 31 12:03:30 +0000 2018,10376,52446,FALSE,1.02426E+18
325,Twitter for iPhone,"Collusion is not a crime, but that doesn’t matter because there was No Collusion (except by Crooked Hillary and the Democrats)!",Tue Jul 31 11:58:58 +0000 2018,19517,86483,FALSE,1.02426E+18
326,Twitter for iPhone,"One of the reasons we need Great Border Security is that Mexico’s murder rate in 2017 increased by 27% to 31,174 people killed, a record! The Democrats want Open Borders. I want Maximum Border Security and respect for ICE and our great Law Enforcement Professionals! @FoxNews",Tue Jul 31 11:00:41 +0000 2018,24699,92048,FALSE,1.02425E+18
327,Twitter for iPhone,Rush Limbaugh is a great guy who truly gets it!,Tue Jul 31 10:50:28 +0000 2018,15355,74660,FALSE,1.02425E+18
328,Twitter for iPhone,"RT @dougmillsnyt: .@realDonaldTrump walks with Giuseppe Conte, Prime Minister of the Italy following a joint news conference in the East Ro…",Tue Jul 31 10:30:23 +0000 2018,6153,0,TRUE,1.02424E+18
329,Twitter for iPhone,RT @dougmillsnyt: .@realDonaldTrump pumps his fist after his new Secretary of Veterans Affairs  Robert Wilkie is sworn-in by @VP Mike Pence…,Tue Jul 31 10:29:59 +0000 2018,6890,0,TRUE,1.02424E+18
330,Twitter for iPhone,"....them richer. Their network is highly overrated, I have beaten them at every turn. They want to protect their companies outside the U.S. from being taxed, I’m for America First &; the American Worker - a puppet for no one. Two nice guys with bad ideas. Make America Great Again!",Tue Jul 31 10:23:41 +0000 2018,16881,75015,FALSE,1.02424E+18
331,Twitter for iPhone,"The globalist Koch Brothers, who have become a total joke in real Republican circles, are against Strong Borders and Powerful Trade. I never sought their support because I don’t need their money or bad ideas. They love my Tax &; Regulation Cuts, Judicial picks &; more. I made.....",Tue Jul 31 10:14:18 +0000 2018,22100,88399,FALSE,1.02424E+18
332,Media Studio,MAKING AMERICA GREAT AGAIN! https://t.co/OnMGXvldVT,Tue Jul 31 02:01:02 +0000 2018,36117,109926,FALSE,1.02411E+18
333,Twitter for iPhone,"A highly respected Federal judge today stated that the “Trump Administration gets great credit” for reuniting illegal families. Thank you, and please look at the previous administrations record - not good!",Tue Jul 31 00:56:16 +0000 2018,21921,88824,FALSE,1.0241E+18
334,Twitter for iPhone,"Congratulations to our new @DeptVetAffairs Secretary, Robert Wilkie! https://t.co/6erqWJzuiK",Mon Jul 30 22:44:12 +0000 2018,8964,42681,FALSE,1.02406E+18
335,Twitter for iPhone,"Thank you to @RandPaul for your YES on a future great Justice of the Supreme Court, Brett Kavanaugh. Your vote means a lot to me, and to everyone who loves our Country!",Mon Jul 30 22:36:02 +0000 2018,16820,79947,FALSE,1.02406E+18
336,Twitter for iPhone,"...that Open Borders, large scale Crime, and abolishing ICE is good for them, we must get smart and finally do what must be done for the Safety and Security of our Country!",Mon Jul 30 22:34:22 +0000 2018,13980,62080,FALSE,1.02406E+18
337,Twitter for iPhone,"Illegal immigration is a top National Security problem. After decades of playing games, with the whole World laughing at the stupidity of our immigration laws, and with Democrats thinking...",Mon Jul 30 22:34:21 +0000 2018,19055,81066,FALSE,1.02406E+18
338,Twitter for iPhone,"Congratulations to Judge Jeanine on the tremendous success of her new #1 best-selling book, “Liars, Leakers, and Liberals – The Case Against the Anti-Trump Conspiracy!”",Mon Jul 30 22:31:20 +0000 2018,18377,90904,FALSE,1.02406E+18
339,Twitter for iPhone,"RT @realDonaldTrump: ...John is strong on crime and borders, loves our Military, our Vets and our Second Amendment. He will be a star. He h…",Mon Jul 30 22:29:06 +0000 2018,12554,0,TRUE,1.02406E+18
340,Twitter for iPhone,"RT @realDonaldTrump: .@JohnJamesMI, who is running in the Republican Primary in the great state of Michigan, is SPECTACULAR! Vote on August…",Mon Jul 30 22:29:05 +0000 2018,19438,0,TRUE,1.02406E+18
341,Twitter for iPhone,"...your Social Security and Medicare! Cast your early vote, or vote on August 7th, Election Day. He has my full and total Endorsement!",Mon Jul 30 22:28:21 +0000 2018,5869,29460,FALSE,1.02406E+18
342,Twitter for iPhone,".@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Troy is strong on crime and Borders, loves our Military, our Vets and our Second Amendment. Troy will strongly protect...",Mon Jul 30 22:28:20 +0000 2018,8775,38303,FALSE,1.02406E+18
343,Twitter for iPhone,Congratulations to General John Kelly. Today we celebrate his first full year as @WhiteHouse Chief of Staff! https://t.co/JWCaJ3GhHV,Mon Jul 30 21:20:37 +0000 2018,12899,67769,FALSE,1.02404E+18
344,Twitter for iPhone,🇺🇸🇮🇹 https://t.co/1SSUCRtMEE,Mon Jul 30 19:31:31 +0000 2018,11931,53624,FALSE,1.02401E+18
345,Twitter for iPhone,It is my great honor to welcome Prime Minister @GiuseppeConteIT of Italy to the @WhiteHouse! Join us at 2:00pmE for our joint press conference: https://t.co/XAchZ3zUSe https://t.co/5t4QVsKKqH,Mon Jul 30 17:22:27 +0000 2018,10548,49124,FALSE,1.02398E+18
346,Twitter for iPhone,"RT @GOPChairwoman: “David Burritt, U.S. Steel's president and CEO, said the company was experiencing a ‘renaissance’ and credited @realDona…",Mon Jul 30 12:06:39 +0000 2018,12436,0,TRUE,1.0239E+18
347,Twitter for iPhone,"We must have Border Security, get rid of Chain, Lottery, Catch &; Release Sanctuary Cities - go to Merit based Immigration. Protect ICE and Law Enforcement and, of course, keep building, but much faster, THE WALL!",Mon Jul 30 11:57:34 +0000 2018,29464,116581,FALSE,1.0239E+18
348,Twitter for iPhone,RT @Scavino45: “@realDonaldTrump tells @ICEgov agents: ‘We always will stand with you’” https://t.co/o1P17H7IVq,Sun Jul 29 23:04:20 +0000 2018,11131,0,TRUE,1.02371E+18
349,Twitter for iPhone,"....Also, why is Mueller only appointing Angry Dems, some of whom have worked for Crooked Hillary, others, including himself, have worked for Obama....And why isn’t Mueller looking at all of the criminal activity &; real Russian Collusion on the Democrats side-Podesta, Dossier?",Sun Jul 29 20:20:39 +0000 2018,25770,96366,FALSE,1.02366E+18
350,Twitter for iPhone,"Is Robert Mueller ever going to release his conflicts of interest with respect to President Trump, including the fact that we had a very nasty &; contentious business relationship, I turned him down to head the FBI (one day before appointment as S.C.) &; Comey is his close friend..",Sun Jul 29 20:12:15 +0000 2018,24776,87911,FALSE,1.02366E+18
351,Twitter for iPhone,"There is No Collusion! The Robert Mueller Rigged Witch Hunt, headed now by 17 (increased from 13, including an Obama White House lawyer) Angry Democrats, was started by a fraudulent Dossier, paid for by Crooked Hillary and the DNC. Therefore, the Witch Hunt is an illegal Scam!",Sun Jul 29 19:35:14 +0000 2018,31066,115366,FALSE,1.02365E+18
352,Twitter for iPhone,...and the Amazon Washington Post do nothing but write bad stories even on very positive achievements - and they will never change!,Sun Jul 29 19:09:19 +0000 2018,14603,66547,FALSE,1.02365E+18
353,Twitter for iPhone,"...dying newspaper industry. No matter how much they try to distract and cover it up, our country is making great progress under my leadership and I will never stop fighting for the American people! As an example, the failing New York Times...",Sun Jul 29 19:09:18 +0000 2018,15220,68657,FALSE,1.02365E+18
354,Twitter for iPhone,"...accurately. 90% of media coverage of my Administration is negative, despite the tremendously positive results we are achieving, it’s no surprise that confidence in the media is at an all time low! I will not allow our great country to be sold out by anti-Trump haters in the...",Sun Jul 29 19:09:18 +0000 2018,13329,44082,FALSE,1.02365E+18
355,Twitter for iPhone,"When the media - driven insane by their Trump Derangement Syndrome - reveals internal deliberations of our government, it  truly puts the lives of many, not just journalists, at risk! Very unpatriotic! Freedom of the press also comes with a responsibility to report the news...",Sun Jul 29 19:09:17 +0000 2018,22435,91834,FALSE,1.02365E+18
356,Twitter for iPhone,"I would be willing to “shut down” government if the Democrats do not give us the votes for Border Security, which includes the Wall! Must get rid of Lottery, Catch &; Release etc. and finally go to system of Immigration based on MERIT! We need great people coming into our Country!",Sun Jul 29 13:13:59 +0000 2018,34886,136082,FALSE,1.02356E+18
357,Twitter for iPhone,"The biggest and best results coming out of the good GDP report was that the quarterly Trade Deficit has been reduced by $52 Billion and, of course, the historically low unemployment numbers, especially for African Americans, Hispanics, Asians and Women.",Sun Jul 29 12:42:52 +0000 2018,21472,88870,FALSE,1.02355E+18
358,Twitter for iPhone,"Had a very good and interesting meeting at the White House with A.G. Sulzberger, Publisher of the New York Times. Spent much time talking about the vast amounts of Fake News being put out by the media &; how that Fake News has morphed into phrase, “Enemy of the People.” Sad!",Sun Jul 29 12:30:04 +0000 2018,18384,75693,FALSE,1.02355E+18
359,Twitter for iPhone,RT @realDonaldTrump: Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong…,Sun Jul 29 12:00:13 +0000 2018,17612,0,TRUE,1.02354E+18
360,Twitter for iPhone,"RT @realDonaldTrump: The only things the Democrats do well is “Resist,” which is their campaign slogan, and “Obstruct.” Cryin’ Chuck Schume…",Sun Jul 29 11:59:30 +0000 2018,30248,0,TRUE,1.02354E+18
361,Twitter for iPhone,"RT @realDonaldTrump: Democrats, who want Open Borders and care little about Crime, are incompetent, but they have the Fake News Media almos…",Sun Jul 29 11:59:26 +0000 2018,28844,0,TRUE,1.02354E+18
362,Twitter for iPhone,"Please understand, there are consequences when people cross our Border illegally, whether they have children or not - and many are just using children for their own sinister purposes. Congress must act on fixing the DUMBEST &; WORST immigration laws anywhere in the world! Vote “R”",Sun Jul 29 11:58:09 +0000 2018,33183,127626,FALSE,1.02354E+18
363,Twitter for iPhone,Do you think the Fake News Media will ever report on this tweet from Michael? https://t.co/kXLCKZO5Fr,Sun Jul 29 11:52:49 +0000 2018,14368,50407,FALSE,1.02354E+18
364,Twitter for iPhone,"Wow, highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan. There must be something wrong, please recheck that poll!",Sun Jul 29 11:44:00 +0000 2018,22102,102444,FALSE,1.02353E+18
365,Twitter for iPhone,"Tom Homan, fmr ICE Director: “There is nobody that has done more for border security &; public safety than President Trump. I’ve worked for six presidents, and I respect them all, but nobody has done more than this Administration &; President Trump, that’s just a stone cold fact!”",Sun Jul 29 11:31:52 +0000 2018,22644,87009,FALSE,1.02353E+18
366,Media Studio,https://t.co/E3xvdUGZqa,Sat Jul 28 16:37:29 +0000 2018,23122,85655,FALSE,1.02325E+18
367,Twitter for iPhone,"Join me in Tampa, Florida next Tuesday, July 31st at 7:00pmE for a #MAGA Rally! Tickets: https://t.co/Q2PMyTACl8 https://t.co/URjvN8Owoe",Sat Jul 28 01:53:48 +0000 2018,15188,55585,FALSE,1.02302E+18
368,Twitter for iPhone,"The only things the Democrats do well is “Resist,” which is their campaign slogan, and “Obstruct.” Cryin’ Chuck Schumer has almost 400 great American people that are waiting “forever” to serve our Country! A total disgrace. Mitch M should not let them go home until all approved!",Sat Jul 28 00:47:58 +0000 2018,30440,118530,FALSE,1.02301E+18
369,Twitter for iPhone,"Democrats, who want Open Borders and care little about Crime, are incompetent, but they have the Fake News Media almost totally on their side!",Fri Jul 27 22:45:56 +0000 2018,29051,118933,FALSE,1.02298E+18
370,Twitter for iPhone,"Congressman David Kustoff has been a champion for the Trump Agenda - I greatly appreciate his support. David is strong on crime and borders, loves our Military, Vets and Second Amendment. Get out and vote for David on Thursday, August 2nd. He has my full and total Endorsement!",Fri Jul 27 20:08:06 +0000 2018,17754,72793,FALSE,1.02294E+18
371,Twitter for iPhone,"Private business investment has surged from 1.8 percent the year BEFORE I came into office to 9.4 percent this year -- that means JOBS, JOBS, JOBS! https://t.co/evO63CpqPP",Fri Jul 27 19:23:07 +0000 2018,16058,59904,FALSE,1.02293E+18
372,Twitter for iPhone,"The @USNavy’s first female Admiral, Alene Duerk once said: “It was a nice distinction to have, and to be recognized as the first, but I wanted to make certain that I used that notoriety to do as much positive as I could.” Alene did just that, and America is forever grateful! https://t.co/tOqkzqGVG7",Fri Jul 27 18:16:46 +0000 2018,12594,54602,FALSE,1.02291E+18
373,Twitter for iPhone,We have accomplished an economic turnaround of HISTORIC proportions! https://t.co/vnmMtPv0kk,Fri Jul 27 16:20:37 +0000 2018,17193,67318,FALSE,1.02288E+18
374,Twitter for iPhone,"I am thrilled to announce that in the second quarter of this year, the U.S. Economy grew at the amazing rate of 4.1%! https://t.co/xeAPwAAOXN",Fri Jul 27 16:12:14 +0000 2018,22075,90779,FALSE,1.02288E+18
375,Twitter for iPhone,".@Troy_Balderson of Ohio is running for Congress - so important to the Republican Party. Cast you early vote or vote on August 7th. Troy is strong on crime and borders, loves our Military, our Vets and our Second Amendment. He has my full and total Endorsement!",Fri Jul 27 15:58:45 +0000 2018,12197,47293,FALSE,1.02287E+18
376,Twitter for iPhone,"...John is strong on crime and borders, loves our Military, our Vets and our Second Amendment. He will be a star. He has my full and total Endorsement!",Fri Jul 27 15:53:20 +0000 2018,12493,53484,FALSE,1.02287E+18
377,Twitter for iPhone,".@JohnJamesMI, who is running in the Republican Primary in the great state of Michigan, is SPECTACULAR! Vote on August 7th. Rarely have I seen a candidate with such great potential. West Point graduate, successful businessman and a African American leader...",Fri Jul 27 15:53:20 +0000 2018,19280,70735,FALSE,1.02287E+18
378,Twitter for iPhone,GREAT GDP numbers just released. Will be having a news conference soon!,Fri Jul 27 13:17:09 +0000 2018,14798,79239,FALSE,1.02283E+18
379,Twitter for iPhone,".....I did NOT know of the meeting with my son, Don jr. Sounds to me like someone is trying to make up stories in order to get himself out of an unrelated jam (Taxi cabs maybe?). He even retained Bill and Crooked Hillary’s lawyer. Gee, I wonder if they helped him make the choice!",Fri Jul 27 11:56:15 +0000 2018,20471,86807,FALSE,1.02281E+18
380,Twitter for iPhone,"....,the only Collusion with Russia was with the Democrats, so now they are looking at my Tweets (along with 53 million other people) - the rigged Witch Hunt continues! How stupid and unfair to our Country....And so the Fake News doesn’t waste my time with dumb questions, NO,....",Fri Jul 27 11:38:32 +0000 2018,22957,98240,FALSE,1.02281E+18
381,Twitter for iPhone,"Arrived back in Washington last night from a very emotional reopening of a major U.S. Steel plant in Granite City, Illinois, only to be greeted with the ridiculous news that the highly conflicted Robert Mueller and his gang of 13 Angry Democrats obviously cannot find Collusion...",Fri Jul 27 11:26:20 +0000 2018,18912,82459,FALSE,1.02281E+18
382,Twitter for iPhone,Way to go Jerry. This is what the league should do! https://t.co/yEP1jK57xi,Fri Jul 27 10:56:17 +0000 2018,12486,59398,FALSE,1.0228E+18
383,Twitter for iPhone,"The Remains of American Servicemen will soon be leaving North Korea and heading to the United States! After so many years, this will be a great moment for so many families. Thank you to Kim Jong Un.",Fri Jul 27 03:50:54 +0000 2018,22907,104925,FALSE,1.02269E+18
384,Twitter for iPhone,America is OPEN FOR BUSINESS and U.S. Steel is back! https://t.co/lJTcr6JHBW,Fri Jul 27 02:37:00 +0000 2018,21865,90662,FALSE,1.02267E+18
385,Twitter for iPhone,"...called “The Case Against Impeaching Trump,” which I would encourage all people with Trump Derangement Syndrome to read!",Thu Jul 26 22:48:40 +0000 2018,14528,66953,FALSE,1.02261E+18
386,Twitter for iPhone,".@AlanDersh, a brilliant lawyer, who although a Liberal Democrat who probably didn’t vote for me, has discussed the Witch Hunt with great clarity and in a very positive way. He has written a new and very important book...",Thu Jul 26 22:48:38 +0000 2018,16652,72787,FALSE,1.02261E+18
387,Twitter for iPhone,PROMISES KEPT! https://t.co/vR2R5WXPVD,Thu Jul 26 21:43:13 +0000 2018,17790,75571,FALSE,1.0226E+18
388,Twitter for iPhone,"Thank you @U_S_Steel and Granite City, Illinois! https://t.co/6RsUvGF6rg",Thu Jul 26 21:12:45 +0000 2018,10629,47188,FALSE,1.02259E+18
389,Twitter for iPhone,"The United States will impose large sanctions on Turkey for their long time detainment of Pastor Andrew Brunson, a great Christian, family man and wonderful human being. He is suffering greatly. This innocent man of faith should be released immediately!",Thu Jul 26 15:22:39 +0000 2018,33097,122313,FALSE,1.0225E+18
390,Twitter for iPhone,"This is great - on my way, see you soon @IAGovernor Kim Reynolds! https://t.co/SXfkk12Uig",Thu Jul 26 14:52:18 +0000 2018,8736,41256,FALSE,1.02249E+18
391,Twitter for iPhone,"Heading to Dubuque, Iowa and then Granite City, Illinois. Looking  forward to being with many great friends!",Thu Jul 26 14:11:30 +0000 2018,11856,67926,FALSE,1.02248E+18
392,Twitter for iPhone,Twitter “SHADOW BANNING” prominent Republicans. Not good. We will look into this discriminatory and illegal practice at once! Many complaints.,Thu Jul 26 11:46:09 +0000 2018,50130,159804,FALSE,1.02245E+18
393,Twitter for iPhone,"European Union representatives told me that they would start buying soybeans from our great farmers immediately. Also, they will be buying vast amounts of LNG!",Thu Jul 26 01:07:28 +0000 2018,20220,91623,FALSE,1.02229E+18
394,Twitter for iPhone,Great to be back on track with the European Union. This was a big day for free and fair trade!,Thu Jul 26 01:01:08 +0000 2018,21560,105281,FALSE,1.02229E+18
395,Twitter for iPhone,"RT @Scavino45: “We met today...to launch a new phase in the relationship between the U.S. &; the EU – a phase of close friendship, of strong…",Thu Jul 26 00:57:19 +0000 2018,9129,0,TRUE,1.02228E+18
396,Twitter for iPhone,"Thank you Georgia! They say that my endorsement last week of Brian Kemp, in the Republican Primary for Governor against a very worthy opponent, lifted him from 5 points down to a 70% to 30% victory! Two very good and talented men in a great race, but congratulations to Brian!",Thu Jul 26 00:16:32 +0000 2018,13593,69301,FALSE,1.02227E+18
397,Twitter for iPhone,"Obviously the European Union, as represented by @JunckerEU and the United States, as represented by yours truly, love each other! https://t.co/42ImacgCN0",Wed Jul 25 23:49:34 +0000 2018,11952,52406,FALSE,1.02227E+18
398,Twitter for iPhone,...along quickly. European Union Nations will be open to the United States and at the same time benefiting by everything we are doing for them. There was great warmth and feeling in the room - a breakthrough has been quickly made that nobody thought possible!,Wed Jul 25 23:42:24 +0000 2018,10787,50035,FALSE,1.02227E+18
399,Twitter for iPhone,"Great meeting on Trade today with @JunckerEU and representatives of the European Union. We have come to a very strong understanding and are all believers in no tariffs, no barriers and no subsidies. Work on documents has already started and the process is moving...",Wed Jul 25 23:42:23 +0000 2018,13051,60165,FALSE,1.02227E+18
400,Twitter for iPhone,"Thank you very much, working hard! https://t.co/cSzbFfq2NW",Wed Jul 25 22:59:35 +0000 2018,23130,102339,FALSE,1.02226E+18
401,Twitter for iPhone,"Sergio Marchionne, who passed away today, was one of the most brilliant &; successful car executives since the days of the legendary Henry Ford. It was a great honor for me to get to know Sergio as POTUS, he loved the car industry, and fought hard for it. He will be truly missed!",Wed Jul 25 22:45:49 +0000 2018,11896,62125,FALSE,1.02225E+18
402,Twitter for iPhone,"This week, my Administration is hosting the first-ever #IRFMinisterial. The U.S. will continue to promote #ReligiousFreedom around the world. Nations that support religious freedom are far more free, prosperous &; peaceful. Great job, @VP, @SecPompeo, @IRF_Ambassador &; @StateDept!",Wed Jul 25 22:33:01 +0000 2018,12572,52366,FALSE,1.02225E+18
403,Media Studio,The United States and the European Union have a $1 TRILLION bilateral trade relationship – the largest economic relationship in the world. We want to further strengthen this trade relationship to the benefit of all American and European citizens... https://t.co/4zlmEEtCpG,Wed Jul 25 20:57:24 +0000 2018,18450,71266,FALSE,1.02222E+18
404,Twitter for iPhone,"Congratulations to Brian Kemp on your very big win in Georgia last night. Wow, 69-30, those are big numbers. Now go win against the open border, crime loving opponent that the Democrats have given you. She is weak on Vets, the Military and the 2nd Amendment. Win!",Wed Jul 25 12:41:14 +0000 2018,18831,84814,FALSE,1.0221E+18
405,Twitter for iPhone,"What kind of a lawyer would tape a client? So sad! Is this a first, never heard of it before? Why was the tape so abruptly terminated (cut) while I was presumably saying positive things? I hear there are other clients and many reporters that are taped - can this be so? Too bad!",Wed Jul 25 12:34:58 +0000 2018,23932,109155,FALSE,1.0221E+18
406,Twitter for iPhone,"China is targeting our farmers, who they know I love &; respect, as a way of getting me to continue allowing them to take advantage of the U.S. They are being vicious in what will be their failed attempt. We were being nice - until now! China made $517 Billion on us last year.",Wed Jul 25 11:20:28 +0000 2018,21332,82825,FALSE,1.02208E+18
407,Twitter for iPhone,"When you have people snipping at your heels during a negotiation, it will only take longer to make a deal, and the deal will never be as good as it could have been with unity. Negotiations are going really well, be cool. The end result will be worth it!",Wed Jul 25 11:08:39 +0000 2018,22458,102370,FALSE,1.02208E+18
408,Twitter for iPhone,"Every time I see a weak politician asking to stop Trade talks or the use of Tariffs to counter unfair Tariffs, I wonder, what can they be thinking? Are we just going to continue and let our farmers and country get ripped off?  Lost $817 Billion on Trade last year. No weakness!",Wed Jul 25 11:01:05 +0000 2018,21625,88799,FALSE,1.02207E+18
409,Twitter for iPhone,"“The Russia Hoax, The Illicit Scheme To Clear Hillary Clinton &; Frame Donald Trump” is a Hot Seller, already Number One! More importantly, it is a great book that everyone is talking about. It covers the Rigged Witch Hunt brilliantly. Congratulations to Gregg Jarrett!",Wed Jul 25 01:05:05 +0000 2018,23880,86911,FALSE,1.02192E+18
410,Twitter for iPhone,"So sad and unfair that the FCC wouldn’t approve the Sinclair Broadcast merger with Tribune. This would have been a great and much needed Conservative voice for and of the People. Liberal Fake News NBC and Comcast gets approved, much bigger, but not Sinclair. Disgraceful!",Wed Jul 25 00:39:16 +0000 2018,22482,87260,FALSE,1.02192E+18
411,Twitter for iPhone,"The European Union is coming to Washington tomorrow to negotiate a deal on Trade. I have an idea for them. Both the U.S. and the E.U. drop all Tariffs, Barriers and Subsidies! That would finally be called Free Market and Fair Trade! Hope they do it, we are ready - but they won’t!",Wed Jul 25 00:08:01 +0000 2018,31469,121472,FALSE,1.02191E+18
412,Twitter for iPhone,"Today, it was my great honor to be in Kansas City, Missouri to pay tribute to the men and women who make FREEDOM possible! Thank you @VFWHQ! #VFWConvention https://t.co/E6TYsNmWO8",Tue Jul 24 22:33:30 +0000 2018,12193,56779,FALSE,1.02189E+18
413,Twitter for iPhone,"On the heels of the VERY successful launch of the @WhiteHouse National Council for the American Worker, Congress should reauthorize #PerkinsCTE and ensure the American workforce remains stronger than EVER! #Jobs #Workforce",Tue Jul 24 22:25:07 +0000 2018,11093,52021,FALSE,1.02188E+18
414,Twitter for iPhone,"I want to thank the @VFWHQ for your devotion to our fallen heroes, unknown soldiers, Prisoners of War, those Missing in Action, and their families. #VFWConvention https://t.co/15ygFhCudR",Tue Jul 24 19:15:36 +0000 2018,11046,51332,FALSE,1.02184E+18
415,Twitter for iPhone,#VFWConvention @VFWHQ https://t.co/dBQx526axz,Tue Jul 24 17:51:28 +0000 2018,8322,37744,FALSE,1.02182E+18
416,Twitter for iPhone,"I’m very concerned that Russia will be fighting very hard to have an impact on the upcoming Election. Based on the fact that no President has been tougher on Russia than me, they will be pushing very hard for the Democrats. They definitely don’t want Trump!",Tue Jul 24 15:50:37 +0000 2018,24460,104844,FALSE,1.02178E+18
417,Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,Tue Jul 24 13:54:19 +0000 2018,32860,134635,FALSE,1.02176E+18
418,Twitter for iPhone,Heading to Missouri to be with many of my great friends. VFW here we come!,Tue Jul 24 13:52:56 +0000 2018,10760,65012,FALSE,1.02176E+18
419,Twitter for iPhone,Our Country is doing GREAT. Best financial numbers on the Planet. Great to have USA WINNING AGAIN!,Tue Jul 24 13:46:22 +0000 2018,21333,102150,FALSE,1.02175E+18
420,Twitter for iPhone,"Today is the day to vote for Brian Kemp. Will be great for Georgia, full Endorsement! https://t.co/yPND2bJ219",Tue Jul 24 13:39:49 +0000 2018,12037,49254,FALSE,1.02175E+18
421,Twitter for iPhone,"Tariffs are the greatest! Either a country which has treated the United States unfairly on Trade negotiates a fair deal, or it gets hit with Tariffs. It’s as simple as that - and everybody’s talking! Remember, we are the “piggy bank” that’s being robbed. All will be Great!",Tue Jul 24 11:29:50 +0000 2018,21582,94195,FALSE,1.02172E+18
422,Twitter for iPhone,"Countries that have treated us unfairly on trade for years are all coming to Washington to negotiate. This should have taken place many years ago but,
as the saying goes, better late than never!",Tue Jul 24 11:09:12 +0000 2018,21414,100190,FALSE,1.02171E+18
423,Twitter for iPhone,RT @DanScavino: “Coast Guard seizes $729M worth of cocaine from boats moving drugs from Central America to the US” https://t.co/R7fFD5BJTb,Tue Jul 24 11:01:27 +0000 2018,13090,0,TRUE,1.02171E+18
424,Twitter for iPhone,"RT @DanScavino: “Lockheed Martin will add 400 workers to boost production of the F-35 fighter jet, the most expensive in U.S. history, afte…",Tue Jul 24 11:01:13 +0000 2018,10425,0,TRUE,1.02171E+18
425,Twitter for iPhone,#MadeInAmerica Showcase! https://t.co/rT0WIE99yP,Tue Jul 24 02:07:39 +0000 2018,18251,72214,FALSE,1.02158E+18
426,Twitter for iPhone,"Lou Barletta was one of my first supporters. He is tough on Crime and Borders. Will be a great Senator from Pennsylvania. His opponent is WEAK on Crime, ICE and Borders. We need Lou! https://t.co/dcMSi4CPfb",Tue Jul 24 01:44:06 +0000 2018,16049,61053,FALSE,1.02157E+18
427,Twitter for iPhone,Robert will do a great job for our Vets. We also recently won Choice! https://t.co/hE0GDuCBET,Tue Jul 24 01:35:37 +0000 2018,10996,54527,FALSE,1.02157E+18
428,Twitter for iPhone,....In my opinion the Washington Post is nothing more than an expensive (the paper loses a fortune) lobbyist for Amazon. Is it used as protection against antitrust claims which many feel should be brought?,Mon Jul 23 13:35:20 +0000 2018,18549,82618,FALSE,1.02139E+18
429,Twitter for iPhone,"The Amazon Washington Post has gone crazy against me ever since they lost the Internet Tax Case in the U.S. Supreme Court two months ago. Next up is the U.S. Post Office which they use, at a fraction of real cost, as their “delivery boy” for a BIG percentage of their packages....",Mon Jul 23 13:21:15 +0000 2018,20498,85390,FALSE,1.02138E+18
430,Twitter for iPhone,"A Rocket has not been launched by North Korea in 9 months. Likewise, no Nuclear Tests. Japan is happy, all of Asia is happy. But the Fake News is saying, without ever asking me (always anonymous sources), that I am angry because it is not going fast enough. Wrong, very happy!",Mon Jul 23 13:06:18 +0000 2018,30489,126860,FALSE,1.02138E+18
431,Twitter for iPhone,"When you hear the Fake News talking negatively about my meeting with President Putin, and all that I gave up, remember, I gave up NOTHING, we merely talked about future benefits for both countries. Also, we got along very well, which is a good thing, except for the Corrupt Media!",Mon Jul 23 12:25:02 +0000 2018,24541,104142,FALSE,1.02137E+18
432,Twitter for iPhone,".....”Carter Page wasn’t a spy, wasn’t an agent of the Russians - he would have cooperated with the FBI. It was a fraud and a hoax designed to target Trump.” Tom Fitton @JudicialWatch A disgrace to America. They should drop the discredited Mueller Witch Hunt now!",Mon Jul 23 11:09:39 +0000 2018,19773,75433,FALSE,1.02135E+18
